Name: 0-0, Condition: 1, Run: 1, Date: 10/7/2019 9:34:41 AM, Testing: False
4.420006,-2.988324,-7.583713,-42.28815,1.945108,8.252308
4.430007,-2.988324,-8.12628,-44.45842,1.500523,8.267313
4.440007,-2.988324,-8.545271,-46.13438,1.03918,8.277705
4.450007,-2.988324,-8.83549,-47.29526,0.5662271,8.283367
4.460007,-2.988324,-8.993906,-47.92892,0.08693794,8.284237
4.470007,-2.988324,-9.019711,-48.03214,-0.3933835,8.280303
4.480008,-2.988324,-8.914304,-47.61051,-0.8694886,8.271608
4.490008,-2.988324,-8.681287,-46.67844,-1.336273,8.258245
4.500008,-2.988324,-8.326384,-45.25883,-1.788861,8.240356
4.510008,-2.988324,-7.85735,-43.3827,-2.222688,8.218129
4.520009,-2.988324,-7.283773,-41.08839,-2.633572,8.191793
4.530009,-2.988324,-6.616993,-38.42127,-3.017785,8.161615
4.540009,-2.988324,-5.869813,-35.43255,-3.372111,8.127894
4.550009,-2.988324,-5.056325,-32.1786,-3.693897,8.090956
4.560009,-2.988324,-4.19163,-28.71982,-3.981095,8.051145
4.57001,-2.988324,-3.291521,-25.11938,-4.232288,8.008821
4.58001,-2.988324,-2.372291,-21.44246,-4.446713,7.964355
4.59001,-2.988324,-1.450408,-17.75493,-4.624262,7.918112
4.60001,-2.988324,-0.5422068,-14.12212,-4.765483,7.870457
4.610011,-2.988324,0.3364655,-10.60743,-4.871558,7.821742
4.620011,-3.008669,1.170356,-7.353251,-4.94509,7.772291
4.630011,-3.039187,1.945247,-4.375762,-4.988848,7.722402
4.640011,-3.039187,2.648085,-1.564409,-5.004492,7.672357
4.650012,-3.060663,3.267298,0.826539,-4.996226,7.622395
4.660012,-3.060663,3.792945,2.929127,-4.966935,7.572726
4.670012,-3.064054,4.216867,4.611252,-4.920823,7.523518
4.680012,-3.092312,4.532861,5.762198,-4.863201,7.474885
4.690012,-3.092312,4.736786,6.577899,-4.797421,7.426911
4.700013,-3.130742,4.826553,6.783245,-4.729589,7.379615
4.710013,-3.130742,4.802225,6.685934,-4.66273,7.332988
4.720013,-3.225687,4.665998,5.761244,-4.605117,7.286937
4.730013,-3.378277,4.422049,4.175088,-4.563366,7.241303
4.740014,-3.378277,4.07654,2.793054,-4.535436,7.195949
4.750014,-3.477743,3.637497,0.6390181,-4.529046,7.150658
4.760014,-3.477743,3.114575,-1.452671,-4.543572,7.105222
4.770014,-3.743363,2.518836,-4.898107,-4.592554,7.059297
4.780015,-3.88352,1.862766,-8.083015,-4.673384,7.012563
4.790015,-3.88352,1.159653,-10.89547,-4.782339,6.964739
4.800015,-4.144619,0.4237522,-14.88347,-4.931173,6.915428
4.810015,-4.144619,-0.3303747,-17.89997,-5.110173,6.864326
4.820015,-4.367288,-1.087941,-21.82092,-5.328382,6.811042
4.830016,-4.52892,-1.834104,-25.4521,-5.582903,6.755213
4.840016,-4.52892,-2.554592,-28.33405,-5.866244,6.696551
4.850016,-4.589956,-3.235563,-31.30208,-6.179265,6.634758
4.860016,-4.589956,-3.864231,-33.81675,-6.517432,6.569584
4.870017,-4.613693,-4.428911,-36.17041,-6.879137,6.500793
4.880017,-4.613693,-4.919197,-38.13156,-7.260452,6.428188
4.890017,-4.613693,-5.326347,-39.76016,-7.658054,6.351607
4.900017,-4.613693,-5.643242,-41.02774,-8.068332,6.270924
4.910017,-4.613693,-5.864678,-41.91348,-8.487467,6.186049
4.920018,-4.613693,-5.98737,-42.40425,-8.91151,6.096934
4.930018,-4.613693,-6.010029,-42.49489,-9.336458,6.00357
4.940018,-4.613693,-5.933409,-42.18841,-9.758343,5.905986
4.950018,-4.613693,-5.76023,-41.49569,-10.1733,5.804253
4.960019,-4.613693,-5.495234,-40.43571,-10.57766,5.698476
4.970019,-4.613693,-5.14492,-39.03445,-10.968,5.588796
4.980019,-4.613693,-4.717642,-37.32534,-11.34126,5.475384
4.990019,-4.613693,-4.223214,-35.34763,-11.69473,5.358437
5.00002,-4.613693,-3.672837,-33.14612,-12.02619,5.238174
5.01002,-4.613693,-3.078964,-30.77063,-12.3339,5.114835
5.02002,-4.613693,-2.454838,-28.27412,-12.61664,4.988669
5.03002,-4.613693,-1.814498,-25.71276,-12.87377,4.859931
5.04002,-4.613693,-1.172271,-23.14385,-13.10521,4.728879
5.050021,-4.542484,-0.5425943,-20.34031,-13.30861,4.595793
5.060021,-4.542484,0.06015483,-17.92932,-13.4879,4.460914
5.070021,-4.504054,0.6221407,-15.52765,-13.64318,4.324482
5.080021,-4.423803,1.130288,-13.17406,-13.77492,4.186733
5.090022,-4.423803,1.572328,-11.4059,-13.88898,4.047843
5.100022,-4.384242,1.937412,-9.787321,-13.98685,3.907975
5.110022,-4.384242,2.215938,-8.673215,-14.07358,3.767239
5.120022,-4.218088,2.400085,-7.272012,-14.1463,3.625776
5.130023,-4.075671,2.483747,-6.367696,-14.20998,3.483676
5.140023,-4.075671,2.462741,-6.451717,-14.2745,3.340931
5.150023,-3.854132,2.334914,-6.076873,-14.33527,3.197578
5.160023,-3.854132,2.100151,-7.015925,-14.40543,3.053524
5.170023,-3.045969,1.760476,-5.14197,-14.45685,2.908956
5.180024,-1.936017,1.319909,-2.464432,-14.48149,2.764141
5.190024,-1.936017,0.784566,-4.605803,-14.52755,2.618865
5.200024,-1.323395,0.1623586,-4.644147,-14.57399,2.473126
5.210024,-1.323395,-0.53689,-7.441142,-14.6484,2.326642
5.220025,0,-1.301862,-5.207446,-14.70047,2.179637
5.230025,0,-2.11981,-8.479239,-14.78527,2.031784
5.240025,0,-2.976701,-11.90681,-14.90433,1.882741
5.250025,0,-3.857676,-15.4307,-15.05864,1.732155
5.260026,0,-4.747195,-18.98878,-15.24853,1.579669
5.270026,0,-5.629195,-22.51678,-15.4737,1.424932
5.280026,0,-6.487673,-25.95069,-15.7332,1.2676
5.290026,0,-7.306635,-29.22654,-16.02547,1.107346
5.300026,0,-8.070685,-32.28274,-16.3483,0.9438626
5.310027,0,-8.765182,-35.06073,-16.69891,0.7768736
5.320027,0,-9.376369,-37.50548,-17.07396,0.606134
5.330027,0,-9.891927,-39.56771,-17.46964,0.4314376
5.340027,0,-10.30089,-41.20356,-17.88167,0.2526209
5.350028,0,-10.5941,-42.3764,-18.30544,0.06956651
5.360028,0,-10.76425,-43.05701,-18.73601,-0.1177936
5.370028,0.2953893,-10.80602,-42.04251,-19.15643,-0.3093579
5.380028,0.7373357,-10.71622,-39.91556,-19.55559,-0.5049137
5.390028,0.7373357,-10.49389,-39.0262,-19.94585,-0.7043722
5.400029,1.013129,-10.14022,-36.50835,-20.31093,-0.9074816
5.410029,1.013129,-9.658638,-34.58204,-20.65675,-1.114049
5.420029,1.605405,-9.054737,-29.79733,-20.95473,-1.323596
5.430029,2.324274,-8.336158,-24.04753,-21.1952,-1.535548
5.44003,2.324274,-7.512414,-20.75256,-21.40273,-1.749576
5.45003,2.679187,-6.594939,-15.66301,-21.55936,-1.965169
5.46003,2.679187,-5.596572,-11.66954,-21.67605,-2.18193
5.47003,3.496393,-4.531664,-4.141086,-21.71746,-2.399104
5.480031,4.197177,-3.415595,3.126328,-21.6862,-2.615966
5.490031,4.197177,-2.264534,7.730572,-21.60889,-2.832055
5.500031,4.518182,-1.09541,13.69109,-21.47198,-3.046775
5.510031,4.518182,0.07481154,18.37197,-21.28826,-3.259657
5.520031,4.805278,1.228942,24.13688,-21.04689,-3.470126
5.530032,4.823363,2.350303,28.69466,-20.75995,-3.677726
5.540032,4.823363,3.422758,32.98448,-20.4301,-3.882027
5.550032,4.81319,4.430977,36.97667,-20.06034,-4.08263
5.560032,4.81319,5.36088,40.69628,-19.65337,-4.279164
5.570033,4.641385,6.19966,43.36418,-19.21973,-4.471361
5.580033,4.497837,6.936217,45.73622,-18.76237,-4.658985
5.590033,4.497837,7.561168,48.23602,-18.28001,-4.841785
5.600033,4.440192,8.067068,50.02904,-17.77972,-5.019582
5.610034,4.440192,8.448538,51.55492,-17.26417,-5.192224
5.620034,4.330553,8.702354,52.13163,-16.74285,-5.359653
5.630034,4.266126,8.82744,52.37426,-16.21911,-5.521843
5.640034,4.266126,8.824919,52.36418,-15.69547,-5.678798
5.650034,4.199438,8.698072,51.59004,-15.17957,-5.830594
5.660035,4.199438,8.452253,50.60677,-14.6735,-5.977329
5.670035,4.161008,8.094717,49.0229,-14.18327,-6.119162
5.680035,4.102232,7.634658,46.94756,-13.7138,-6.2563
5.690035,4.102232,7.082774,44.74002,-13.2664,-6.388964
5.700036,4.038936,6.451322,41.96103,-12.84679,-6.517432
5.710036,4.038936,5.753663,39.17039,-12.45508,-6.641983
5.720036,4.007288,5.004076,36.04546,-12.09463,-6.762929
5.730036,3.933818,4.217668,32.60595,-11.76857,-6.880615
5.740036,3.933818,3.409746,29.37426,-11.47483,-6.995363
5.750037,3.833222,2.595915,25.71655,-11.21766,-7.10754
5.760037,3.833222,1.791464,22.49874,-10.99267,-7.217466
5.770037,3.782359,1.011221,19.17432,-10.80093,-7.325476
5.780037,3.669329,0.2694181,15.75499,-10.64338,-7.43191
5.790038,3.669329,-0.4208392,12.99396,-10.51344,-7.537044
5.800038,3.524651,-1.04766,9.907961,-10.41436,-7.641188
5.810038,3.524651,-1.600491,7.696639,-10.3374,-7.744562
5.820038,3.460223,-2.070534,5.558759,-10.28181,-7.84738
5.830039,3.342673,-2.450663,3.568038,-10.24613,-7.949841
5.840039,3.342673,-2.735742,2.427724,-10.22185,-8.052059
5.850039,3.271464,-2.922562,1.395607,-10.20789,-8.154139
5.860039,3.271464,-3.009987,1.045907,-10.19743,-8.256113
5.870039,3.235294,-2.998871,0.9456921,-10.18798,-8.357993
5.88004,3.234164,-2.892158,1.368026,-10.1743,-8.459736
5.89004,3.234164,-2.694654,2.158041,-10.15272,-8.561263
5.90004,3.234164,-2.413012,3.284608,-10.11987,-8.662462
5.91004,3.234164,-2.055684,4.713922,-10.07273,-8.763189
5.920041,3.234164,-1.632474,6.406761,-10.00866,-8.863276
5.930041,3.234164,-1.154712,8.317806,-9.925485,-8.96253
5.940041,3.234164,-0.6346648,10.398,-9.821505,-9.060745
5.950041,3.229643,-0.08549165,12.5766,-9.695739,-9.157702
5.960042,3.229643,0.4789616,14.83442,-9.547395,-9.253177
5.970042,3.229643,1.04462,17.09705,-9.376424,-9.346941
5.980042,3.229643,1.597411,19.30822,-9.183342,-9.438774
5.990042,3.229643,2.123316,21.41183,-8.969224,-9.528466
6.000042,3.229643,2.609059,23.35481,-8.735676,-9.615823
6.010043,3.229643,3.041927,25.08628,-8.484813,-9.700671
6.020043,3.21947,3.410376,26.51938,-8.219619,-9.782867
6.030043,3.202516,3.704134,27.6266,-7.943353,-9.862301
6.040043,3.202516,3.914263,28.46712,-7.658681,-9.938888
6.050044,3.168607,4.033632,28.80895,-7.370592,-10.01259
6.060044,3.168607,4.056768,28.9015,-7.081577,-10.08341
6.070044,3.153912,3.980222,28.53654,-6.796211,-10.15137
6.080044,3.134698,3.802472,27.74868,-6.518724,-10.21656
6.090044,3.134698,3.524063,26.63504,-6.252374,-10.27908
6.100045,3.127916,3.147538,25.10181,-6.001356,-10.3391
6.110045,3.127916,2.677502,23.22167,-5.769139,-10.39679
6.120045,3.113222,2.12044,20.93465,-5.559793,-10.45239
6.130045,3.10757,1.484635,18.36882,-5.376105,-10.50615
6.140046,3.10757,0.7801378,15.55083,-5.220596,-10.55835
6.150046,3.10757,0.01840605,12.50391,-5.095557,-10.60931
6.160046,3.10757,-0.787821,9.278997,-5.002767,-10.65934
6.170046,3.10757,-1.624624,5.931786,-4.943449,-10.70877
6.180047,3.10757,-2.477442,2.520515,-4.918244,-10.75795
6.190047,3.10757,-3.33099,-0.8936777,-4.927181,-10.80723
6.200047,3.10757,-4.16987,-4.249198,-4.969673,-10.85692
6.210047,3.10757,-4.978687,-7.484468,-5.044518,-10.90737
6.220047,3.10757,-5.742242,-10.53869,-5.149904,-10.95887
6.230048,3.10757,-6.44609,-13.35408,-5.283445,-11.0117
6.240048,3.10757,-7.076474,-15.87561,-5.442201,-11.06612
6.250048,3.10757,-7.620908,-18.05335,-5.622735,-11.12235
6.260048,3.10757,-8.068222,-19.84261,-5.821161,-11.18056
6.270049,3.10757,-8.408759,-21.20475,-6.033208,-11.2409
6.280049,3.10757,-8.634685,-22.10846,-6.254293,-11.30344
6.290049,3.10757,-8.740094,-22.53009,-6.479594,-11.36823
6.300049,3.10757,-8.72104,-22.45388,-6.704133,-11.43528
6.31005,3.10757,-8.575781,-21.87284,-6.922861,-11.5045
6.32005,3.10757,-8.304679,-20.78843,-7.130745,-11.57581
6.33005,3.10757,-7.910326,-19.21103,-7.322855,-11.64904
6.34005,3.10757,-7.397397,-17.15931,-7.494449,-11.72398
6.35005,3.10757,-6.772686,-14.66046,-7.641053,-11.8004
6.360051,3.10757,-6.044914,-11.74938,-7.758547,-11.87798
6.370051,3.10757,-5.224667,-8.468385,-7.843231,-11.95641
6.380051,3.10757,-4.324142,-4.866284,-7.891893,-12.03533
6.390051,3.10757,-3.356901,-0.997324,-7.901866,-12.11435
6.400052,3.10757,-2.337881,3.078757,-7.871079,-12.19306
6.410052,3.10757,-1.282743,7.299309,-7.798086,-12.27104
6.420052,3.10757,-0.2080494,11.59808,-7.682105,-12.34786
6.430052,3.10757,0.869441,15.90805,-7.523025,-12.42309
6.440053,3.10757,1.932829,20.1616,-7.321409,-12.49631
6.450053,3.10757,2.965316,24.29155,-7.078493,-12.56709
6.460053,3.10757,3.950734,28.23322,-6.796161,-12.63505
6.470053,3.10757,4.873657,31.92491,-6.476912,-12.69982
6.480053,3.10757,5.719625,35.30878,-6.123824,-12.76106
6.490054,3.10757,6.475593,38.33265,-5.740498,-12.81847
6.500054,3.10757,7.12994,40.95004,-5.330997,-12.87178
6.510054,3.10757,7.672837,43.12163,-4.899781,-12.92077
6.520054,3.10757,8.096363,44.81573,-4.451623,-12.96529
6.530055,3.10757,8.394557,46.00851,-3.991538,-13.00521
6.540055,3.10757,8.563663,46.68493,-3.524689,-13.04045
6.550055,3.10757,8.602075,46.83858,-3.056303,-13.07102
6.560055,3.10757,8.510427,46.47199,-2.591583,-13.09693
6.570055,3.10757,8.291527,45.59639,-2.135619,-13.11829
6.580056,3.10757,7.950367,44.23175,-1.693302,-13.13522
6.590056,3.10757,7.493916,42.40594,-1.269243,-13.14791
6.600056,3.14261,6.931156,40.29506,-0.8662919,-13.15658
6.610056,3.14261,6.272738,37.66139,-0.4896781,-13.16147
6.620057,3.193473,5.530854,34.89731,-0.140705,-13.16288
6.630057,3.208167,4.719143,31.70924,0.1763874,-13.16112
6.640057,3.208167,3.852221,28.24155,0.458803,-13.15653
6.650057,3.227382,2.945495,24.69151,0.705718,-13.14947
6.660058,3.227382,2.015076,20.96983,0.9154164,-13.14032
6.670058,3.234164,1.077121,17.24514,1.087868,-13.12944
6.680058,3.252249,0.1479335,13.60073,1.223875,-13.1172
6.690058,3.252249,-0.7566337,9.982459,1.3237,-13.10396
6.700058,3.290679,-1.621361,6.677271,1.390472,-13.09006
6.710059,3.290679,-2.431756,3.435691,1.424829,-13.07581
6.720059,3.373191,-3.174658,0.7941332,1.432771,-13.06148
6.730059,3.426315,-3.838088,-1.647094,1.4163,-13.04732
6.740059,3.426315,-4.411789,-3.941899,1.376881,-13.03355
6.75006,3.589078,-4.887185,-5.192428,1.324957,-13.0203
6.76006,3.589078,-5.257575,-6.673987,1.258217,-13.00772
6.77006,3.806095,-5.518314,-6.848876,1.189728,-12.99582
6.78006,3.923646,-5.666767,-6.972486,1.120003,-12.98462
6.790061,3.923646,-5.702457,-7.115245,1.048851,-12.97413
6.800061,4.226565,-5.626931,-5.601463,0.992836,-12.9642
6.810061,4.226565,-5.443883,-4.869272,0.9441433,-12.95476
6.820061,4.558873,-5.15888,-2.400028,0.920143,-12.94556
6.830061,4.731809,-4.779364,-0.1902218,0.9182408,-12.93638
6.840062,4.731809,-4.314518,1.669163,0.9349324,-12.92703
6.850062,5.069767,-3.77495,5.17927,0.9867251,-12.91716
6.860062,5.069767,-3.172664,7.588412,1.062609,-12.90654
6.870062,5.242703,-2.520649,10.88821,1.171491,-12.89482
6.880063,5.2687,-1.832688,13.74405,1.308932,-12.88173
6.890063,5.2687,-1.123214,16.58194,1.474751,-12.86699
6.900063,5.2687,-0.4067761,19.4477,1.669228,-12.85029
6.910063,5.2687,0.301947,22.28259,1.892054,-12.83137
6.920063,5.2687,0.9886836,25.02954,2.142349,-12.80995
6.930064,5.2687,1.639761,27.63384,2.418688,-12.78576
6.940064,5.2687,2.242193,30.04357,2.719124,-12.75857
6.950064,5.2687,2.784258,32.21183,3.041242,-12.72816
6.960064,5.2687,3.25538,34.09632,3.382205,-12.69434
6.970065,5.2687,3.646606,35.66122,3.738817,-12.65695
6.980065,5.2687,3.950637,36.87735,4.107591,-12.61587
6.990065,5.2687,4.161937,37.72255,4.484816,-12.57102
7.000065,5.2687,4.276958,38.18263,4.866642,-12.52236
7.010066,5.2687,4.294105,38.25122,5.249155,-12.46987
7.020066,5.2687,4.213817,37.93007,5.628455,-12.41358
7.030066,5.2687,4.038521,37.22888,6.000744,-12.35358
7.040066,5.2687,3.772645,36.16538,6.362398,-12.28995
7.050066,5.2687,3.422467,34.76467,6.710044,-12.22285
7.060067,5.2687,2.995977,33.05871,7.040631,-12.15244
7.070067,5.2687,2.502898,31.08639,7.351495,-12.07893
7.080067,5.2687,1.954198,28.89159,7.640411,-12.00253
7.090067,5.2687,1.362235,26.52374,7.905649,-11.92347
7.100068,5.2687,0.7402092,24.03564,8.146005,-11.84201
7.110068,5.2687,0.1020157,21.48286,8.360833,-11.7584
7.120068,5.2687,-0.5378432,18.92343,8.550068,-11.6729
7.130068,5.2687,-1.164903,16.41519,8.71422,-11.58576
7.140069,5.2687,-1.764601,14.0164,8.854384,-11.49721
7.150069,5.2687,-2.322935,11.78306,8.972215,-11.40749
7.160069,5.2687,-2.826535,9.768661,9.069901,-11.31679
7.170069,5.2687,-3.26287,8.02332,9.150135,-11.22529
7.180069,5.2687,-3.620673,6.592107,9.216056,-11.13313
7.19007,5.2687,-3.890104,5.514383,9.271199,-11.04042
7.20007,5.2687,-4.06281,4.823559,9.319435,-10.94722
7.21007,5.2687,-4.132305,4.54558,9.364891,-10.85358
7.22007,5.2687,-4.093977,4.698893,9.41188,-10.75946
7.230071,5.2687,-3.945222,5.293912,9.464819,-10.66481
7.240071,5.2687,-3.685554,6.332586,9.528145,-10.56953
7.250071,5.2687,-3.31654,7.80864,9.606232,-10.47346
7.260071,5.2687,-2.841876,9.707297,9.703304,-10.37643
7.270072,5.2687,-2.2673,12.0056,9.82336,-10.2782
7.280072,5.2687,-1.600517,14.67273,9.970088,-10.1785
7.290072,5.2687,-0.8509955,17.67082,10.1468,-10.07703
7.300072,5.2687,-0.03001826,20.95473,10.35634,-9.973465
7.310072,5.2687,0.8497729,24.47389,10.60108,-9.867455
7.320073,5.156801,1.774482,27.72513,10.87833,-9.758671
7.330073,4.908135,2.729031,30.54866,11.18382,-9.646832
7.340073,4.908135,3.697795,34.42372,11.52806,-9.531552
7.350073,4.66399,4.664446,37.31375,11.90119,-9.41254
7.360074,4.66399,5.61263,41.10648,12.31226,-9.289418
7.370074,3.9406,6.526061,41.86665,12.73093,-9.162109
7.380074,2.856644,7.388722,40.98147,13.14074,-9.030702
7.390074,2.856644,8.185433,44.16831,13.58242,-8.894877
7.400074,2.299407,8.901797,44.80482,14.03047,-8.754573
7.410075,2.299407,9.524744,47.29661,14.50344,-8.609538
7.420075,1.071904,10.04263,44.45815,14.94802,-8.460058
7.430075,0,10.44539,41.78155,15.36584,-8.3064
7.440075,0,10.72488,42.89954,15.79483,-8.148452
7.450076,0,10.87488,43.49953,16.22983,-7.986154
7.460076,0,10.89133,43.56533,16.66548,-7.819499
7.470076,0,10.77231,43.08924,17.09637,-7.648535
7.480076,0,10.51815,42.0726,17.5171,-7.473364
7.490077,0,10.13138,40.5255,17.92235,-7.294141
7.500077,0,9.616709,38.46684,18.30702,-7.111071
7.510077,0,8.98099,35.92396,18.66626,-6.924408
7.520077,0,8.233011,32.93204,18.99558,-6.734452
7.530077,0,7.383464,29.53386,19.29092,-6.541543
7.540078,0,6.444628,25.77851,19.54871,-6.346056
7.550078,0,5.430213,21.72085,19.76591,-6.148397
7.560078,0,4.355243,17.42097,19.94012,-5.948996
7.570078,0,3.235526,12.94211,20.06955,-5.7483
7.580079,0,2.087706,8.350825,20.15305,-5.54677
7.590079,0,0.9286798,3.714719,20.1902,-5.344868
7.600079,0,-0.2245914,-0.8983655,20.18122,-5.143055
7.610079,0,-1.355192,-5.42077,20.12701,-4.941785
7.62008,0,-2.446922,-9.787689,20.02913,-4.741494
7.63008,0,-3.484135,-13.93654,19.88977,-4.542596
7.64008,0,-4.45242,-17.80968,19.71167,-4.345479
7.65008,0,-5.33862,-21.35448,19.49813,-4.150498
7.66008,0,-6.130988,-24.52395,19.25289,-3.957969
7.670081,0,-6.819609,-27.27844,18.9801,-3.768168
7.680081,0,-7.396397,-29.58559,18.68424,-3.581326
7.690081,0,-7.855249,-31.421,18.37003,-3.397626
7.700081,0,-8.192183,-32.76873,18.04235,-3.217202
7.710082,0,-8.405366,-33.62146,17.70613,-3.040141
7.720082,0,-8.495115,-33.98046,17.36633,-2.866477
7.730082,0,-8.463886,-33.85555,17.02777,-2.6962
7.740082,0,-8.316245,-33.26498,16.69512,-2.529249
7.750082,0,-8.058661,-32.23465,16.37278,-2.365521
7.760083,0,-7.699574,-30.7983,16.06479,-2.204873
7.770083,0,-7.248956,-28.99582,15.77483,-2.047125
7.780083,0,-6.718296,-26.87318,15.5061,-1.892064
7.790083,0,-6.120401,-24.4816,15.26129,-1.739451
7.800084,0,-5.468963,-21.87585,15.04253,-1.589025
7.810084,0,-4.778549,-19.11419,14.85139,-1.440512
7.820084,0,-4.064068,-16.25627,14.68882,-1.293623
7.830084,-1.004651,-3.340611,-17.38105,14.51501,-1.148473
7.840085,-1.004651,-2.623291,-14.51177,14.36989,-1.004774
7.850085,-2.323709,-1.926703,-17.00165,14.19988,-0.8627756
7.860085,-2.323709,-1.264773,-14.35393,14.05634,-0.7222122
7.870085,-3.004148,-0.650642,-14.61916,13.91015,-0.5831107
7.880085,-4.267821,-0.09611895,-17.45576,13.73559,-0.4457549
7.890086,-4.267821,0.3882228,-15.51839,13.58041,-0.3099508
7.900086,-5.318998,0.7934888,-18.10204,13.39939,-0.1759569
7.910086,-5.318998,1.112495,-16.82601,13.23112,-0.0436457
7.920086,-5.701039,1.339879,-17.44464,13.05668,0.08692108
7.930087,-6.282012,1.472287,-19.2389,12.86429,0.215564
7.940087,-6.282012,1.508343,-19.09467,12.67334,0.3422974
7.950087,-6.432342,1.448729,-19.93445,12.474,0.4670374
7.960087,-6.432342,1.296085,-20.54503,12.26855,0.5897229
7.970088,-6.475293,1.055068,-21.6809,12.05174,0.7102402
7.980088,-6.475293,0.7321184,-22.9727,11.82201,0.8284604
7.990088,-6.475293,0.3354579,-24.55934,11.57642,0.9442246
8.000088,-6.444775,-0.1251437,-26.27967,11.31362,1.057361
8.010088,-6.444775,-0.638702,-28.33391,11.03028,1.167664
8.020088,-6.414257,-1.192837,-30.42837,10.726,1.274924
8.030088,-6.414257,-1.774516,-32.75509,10.39845,1.378908
8.040089,-6.414257,-2.369834,-35.13636,10.04709,1.479379
8.050089,-6.414257,-2.964705,-37.51585,9.671927,1.576098
8.060089,-6.414257,-3.544898,-39.83662,9.273561,1.668834
8.070089,-6.414257,-4.096281,-42.04215,8.85314,1.757365
8.08009,-6.414257,-4.605335,-44.07837,8.412356,1.841489
8.09009,-6.414257,-5.059093,-45.8934,7.953423,1.921023
8.10009,-6.410866,-5.445751,-47.42647,7.479158,1.995815
8.11009,-6.410866,-5.754661,-48.66211,6.992537,2.06574
8.12009,-6.405214,-5.976572,-49.52715,6.497266,2.130713
8.130091,-6.396172,-6.103905,-50.00031,5.997263,2.190685
8.140091,-6.396172,-6.130899,-50.10828,5.49618,2.245647
8.150091,-6.34983,-6.0536,-49.61372,5.000043,2.295647
